1978.534.2;://www.metmuseum.org/art/collection/search/37874
1978.540.4;://www.metmuseum.org/art/collection/search/37875
1987.424.15;://www.metmuseum.org/art/collection/search/37876
18.85.2;://www.metmuseum.org/art/collection/search/37877
34.89;://www.metmuseum.org/art/collection/search/37878
69.125;://www.metmuseum.org/art/collection/search/37879
1985.398.15;://www.metmuseum.org/art/collection/search/37880
1979.505;://www.metmuseum.org/art/collection/search/37881
18.85.6;://www.metmuseum.org/art/collection/search/37882
18.85.7;://www.metmuseum.org/art/collection/search/37883
35.34;://www.metmuseum.org/art/collection/search/37884
51.58;://www.metmuseum.org/art/collection/search/37885
1973.337;://www.metmuseum.org/art/collection/search/37886
1974.116;://www.metmuseum.org/art/collection/search/37887
1990.82;://www.metmuseum.org/art/collection/search/37888
1991.32.1;://www.metmuseum.org/art/collection/search/37889
1974.275;://www.metmuseum.org/art/collection/search/37890
1975.281;://www.metmuseum.org/art/collection/search/37891
1975.410.4;://www.metmuseum.org/art/collection/search/37892
1978.542.2;://www.metmuseum.org/art/collection/search/37893
1975.409.1;://www.metmuseum.org/art/collection/search/37894
55.121.27;://www.metmuseum.org/art/collection/search/37895
55.121.28;://www.metmuseum.org/art/collection/search/37896
55.121.29;://www.metmuseum.org/art/collection/search/37897
1977.440.13;://www.metmuseum.org/art/collection/search/37898
1978.542.4;://www.metmuseum.org/art/collection/search/37899
1980.530.1a, b;://www.metmuseum.org/art/collection/search/37900
1980.527.2a;://www.metmuseum.org/art/collection/search/37901
1983.507.3;://www.metmuseum.org/art/collection/search/37902
1983.507.4;://www.metmuseum.org/art/collection/search/37903
1984.476;://www.metmuseum.org/art/collection/search/37904
1982.462.4;://www.metmuseum.org/art/collection/search/37905
1985.398.12;://www.metmuseum.org/art/collection/search/37906
52.93.4;://www.metmuseum.org/art/collection/search/37907
54.174;://www.metmuseum.org/art/collection/search/37908
1984.498.4;://www.metmuseum.org/art/collection/search/37909
1974.148;://www.metmuseum.org/art/collection/search/37910
1975.409.3;://www.metmuseum.org/art/collection/search/37911
1975.410.2a, b;://www.metmuseum.org/art/collection/search/37912
1982.462.5;://www.metmuseum.org/art/collection/search/37913
1983.508;://www.metmuseum.org/art/collection/search/37914
1983.513;://www.metmuseum.org/art/collection/search/37915
1984.23;://www.metmuseum.org/art/collection/search/37916
58.1.4;://www.metmuseum.org/art/collection/search/37917
58.1.5;://www.metmuseum.org/art/collection/search/37918
1977.440.16;://www.metmuseum.org/art/collection/search/37919
1977.440.4;://www.metmuseum.org/art/collection/search/37920
1977.440.10;://www.metmuseum.org/art/collection/search/37921
1977.440.1;://www.metmuseum.org/art/collection/search/37922
1977.440.11;://www.metmuseum.org/art/collection/search/37923
1977.440.8a, b;://www.metmuseum.org/art/collection/search/37924
1977.440.9a, b;://www.metmuseum.org/art/collection/search/37925
1983.557.1;://www.metmuseum.org/art/collection/search/37926
1977.440.14;://www.metmuseum.org/art/collection/search/37927
1977.440.15;://www.metmuseum.org/art/collection/search/37928
1975.410.7;://www.metmuseum.org/art/collection/search/37929
1978.533;://www.metmuseum.org/art/collection/search/37930
1978.542.1;://www.metmuseum.org/art/collection/search/37931
1978.542.3;://www.metmuseum.org/art/collection/search/37932
1975.410.6;://www.metmuseum.org/art/collection/search/37933
1980.527.3;://www.metmuseum.org/art/collection/search/37934
1987.424.12;://www.metmuseum.org/art/collection/search/37935
1974.222;://www.metmuseum.org/art/collection/search/37936
1975.6;://www.metmuseum.org/art/collection/search/37937
1976.17;://www.metmuseum.org/art/collection/search/37938
1977.450.1;://www.metmuseum.org/art/collection/search/37939
18.85.1;://www.metmuseum.org/art/collection/search/37940
57.51.14;://www.metmuseum.org/art/collection/search/37941
57.185.2;://www.metmuseum.org/art/collection/search/37942
1987.424.16;://www.metmuseum.org/art/collection/search/37943
1975.410.5;://www.metmuseum.org/art/collection/search/37944
58.1.3;://www.metmuseum.org/art/collection/search/37945
27.37;://www.metmuseum.org/art/collection/search/37946
19.24.1;://www.metmuseum.org/art/collection/search/37947
19.24.2;://www.metmuseum.org/art/collection/search/37948
19.24.3;://www.metmuseum.org/art/collection/search/37949
19.24.4;://www.metmuseum.org/art/collection/search/37950
1979.514;://www.metmuseum.org/art/collection/search/37951
1975.412;://www.metmuseum.org/art/collection/search/37952
1974.221;://www.metmuseum.org/art/collection/search/37953
1985.398.14;://www.metmuseum.org/art/collection/search/37954
1976.15;://www.metmuseum.org/art/collection/search/37955
1976.14;://www.metmuseum.org/art/collection/search/37956
1978.540.3;://www.metmuseum.org/art/collection/search/37958
1985.398.13;://www.metmuseum.org/art/collection/search/37959
57.70.6;://www.metmuseum.org/art/collection/search/37960
1977.440.12;://www.metmuseum.org/art/collection/search/37961
1972.260;://www.metmuseum.org/art/collection/search/37962
18.104.8;://www.metmuseum.org/art/collection/search/37963
57.51.38.1;://www.metmuseum.org/art/collection/search/37964
1990.323;://www.metmuseum.org/art/collection/search/37967
1991.94;://www.metmuseum.org/art/collection/search/37968
1991.404.2;://www.metmuseum.org/art/collection/search/37972
1992.7.2;://www.metmuseum.org/art/collection/search/37973
1992.7.1;://www.metmuseum.org/art/collection/search/37974
52.93.1;://www.metmuseum.org/art/collection/search/37976
55.121.36.1;://www.metmuseum.org/art/collection/search/37977
1985.400.1;://www.metmuseum.org/art/collection/search/37979
1978.540.1;://www.metmuseum.org/art/collection/search/37985
1976.16;://www.metmuseum.org/art/collection/search/37986
1986.501.1;://www.metmuseum.org/art/collection/search/37987
1987.424.13;://www.metmuseum.org/art/collection/search/37988
1977.443.2;://www.metmuseum.org/art/collection/search/37989
1977.443.1;://www.metmuseum.org/art/collection/search/37990
58.1.2;://www.metmuseum.org/art/collection/search/37991
18.134.3;://www.metmuseum.org/art/collection/search/37992
18.134.2;://www.metmuseum.org/art/collection/search/37993
18.85.3;://www.metmuseum.org/art/collection/search/37994
1974.220;://www.metmuseum.org/art/collection/search/37995
1974.147;://www.metmuseum.org/art/collection/search/37996
1975.409.4;://www.metmuseum.org/art/collection/search/37997
1979.512;://www.metmuseum.org/art/collection/search/37998
1981.461;://www.metmuseum.org/art/collection/search/37999
1977.450.2;://www.metmuseum.org/art/collection/search/38000
1977.440.6;://www.metmuseum.org/art/collection/search/38001
1977.440.5a, b;://www.metmuseum.org/art/collection/search/38002
1977.440.3a, b;://www.metmuseum.org/art/collection/search/38003
1977.440.2;://www.metmuseum.org/art/collection/search/38004
1994.116;://www.metmuseum.org/art/collection/search/38007
1986.25.1;://www.metmuseum.org/art/collection/search/38008
1994.377;://www.metmuseum.org/art/collection/search/38009
1994.310;://www.metmuseum.org/art/collection/search/38010
1995.232;://www.metmuseum.org/art/collection/search/38012
1995.132.1;://www.metmuseum.org/art/collection/search/38014
1995.132.2;://www.metmuseum.org/art/collection/search/38015
1995.39;://www.metmuseum.org/art/collection/search/38016
1987.417.2;://www.metmuseum.org/art/collection/search/38017
27.101.1;://www.metmuseum.org/art/collection/search/38020
1979.12.2;://www.metmuseum.org/art/collection/search/38022
1979.12.3;://www.metmuseum.org/art/collection/search/38023
1979.12.4;://www.metmuseum.org/art/collection/search/38024
1979.12.5;://www.metmuseum.org/art/collection/search/38025
1988.103;://www.metmuseum.org/art/collection/search/38027
19.53.123;://www.metmuseum.org/art/collection/search/38029
89.2.2157;://www.metmuseum.org/art/collection/search/38030
1979.12.1;://www.metmuseum.org/art/collection/search/38031
1975.409.5;://www.metmuseum.org/art/collection/search/38032
1975.192.3;://www.metmuseum.org/art/collection/search/38033
18.134.4;://www.metmuseum.org/art/collection/search/38035
1975.192.27;://www.metmuseum.org/art/collection/search/38036
18.104.2;://www.metmuseum.org/art/collection/search/38037
1996.100.1;://www.metmuseum.org/art/collection/search/38038
1996.100.2;://www.metmuseum.org/art/collection/search/38039
1996.100.3;://www.metmuseum.org/art/collection/search/38040
1996.100.4;://www.metmuseum.org/art/collection/search/38041
1996.100.5;://www.metmuseum.org/art/collection/search/38042
1996.100.6;://www.metmuseum.org/art/collection/search/38043
1996.100.7;://www.metmuseum.org/art/collection/search/38044
1996.45;://www.metmuseum.org/art/collection/search/38045
1976.398;://www.metmuseum.org/art/collection/search/38049
1996.378;://www.metmuseum.org/art/collection/search/38056
1996.384;://www.metmuseum.org/art/collection/search/38057
1996.357;://www.metmuseum.org/art/collection/search/38058
1992.191;://www.metmuseum.org/art/collection/search/38073
1991.455.2;://www.metmuseum.org/art/collection/search/38074
1987.142.374;://www.metmuseum.org/art/collection/search/38079
1987.142.391;://www.metmuseum.org/art/collection/search/38080
2000.284.10;://www.metmuseum.org/art/collection/search/38084
1987.218.22;://www.metmuseum.org/art/collection/search/38086
1987.417.3;://www.metmuseum.org/art/collection/search/38087
1987.424.25;://www.metmuseum.org/art/collection/search/38088
1987.142.379;://www.metmuseum.org/art/collection/search/38089
1987.142.368;://www.metmuseum.org/art/collection/search/38090
1987.142.378;://www.metmuseum.org/art/collection/search/38091
1987.142.376;://www.metmuseum.org/art/collection/search/38092
1987.142.309;://www.metmuseum.org/art/collection/search/38103
57.51.7a–g;://www.metmuseum.org/art/collection/search/38120
20.58.16;://www.metmuseum.org/art/collection/search/38122
20.43;://www.metmuseum.org/art/collection/search/38123
57.51.6;://www.metmuseum.org/art/collection/search/38124
1982.462.9;://www.metmuseum.org/art/collection/search/38125
47.29;://www.metmuseum.org/art/collection/search/38126
1991.421;://www.metmuseum.org/art/collection/search/38127
33.50.10;://www.metmuseum.org/art/collection/search/38128
1982.462.6;://www.metmuseum.org/art/collection/search/38129
91.21;://www.metmuseum.org/art/collection/search/38130
1986.501.6;://www.metmuseum.org/art/collection/search/38131
1986.501.5;://www.metmuseum.org/art/collection/search/38132
1984.296;://www.metmuseum.org/art/collection/search/38133
1983.518;://www.metmuseum.org/art/collection/search/38134
27.79;://www.metmuseum.org/art/collection/search/38135
1986.512;://www.metmuseum.org/art/collection/search/38136
62.81;://www.metmuseum.org/art/collection/search/38137
1991.108;://www.metmuseum.org/art/collection/search/38138
1984.494.5;://www.metmuseum.org/art/collection/search/38139
65.108;://www.metmuseum.org/art/collection/search/38140
1970.44;://www.metmuseum.org/art/collection/search/38141
2008.537;://www.metmuseum.org/art/collection/search/38142
57.51.2;://www.metmuseum.org/art/collection/search/38143
1987.80.3;://www.metmuseum.org/art/collection/search/38144
64.12;://www.metmuseum.org/art/collection/search/38145
68.46;://www.metmuseum.org/art/collection/search/38146
1987.80.2;://www.metmuseum.org/art/collection/search/38147
69.247;://www.metmuseum.org/art/collection/search/38148
1987.418.1;://www.metmuseum.org/art/collection/search/38149
64.258.1;://www.metmuseum.org/art/collection/search/38150
64.258.2;://www.metmuseum.org/art/collection/search/38151
1989.121;://www.metmuseum.org/art/collection/search/38152
2015.500.4.14;://www.metmuseum.org/art/collection/search/38153
33.65.1;://www.metmuseum.org/art/collection/search/38154
1991.457.1;://www.metmuseum.org/art/collection/search/38175
1987.142.286;://www.metmuseum.org/art/collection/search/38180
1980.525;://www.metmuseum.org/art/collection/search/38190
1975.414;://www.metmuseum.org/art/collection/search/38191
1987.218.14;://www.metmuseum.org/art/collection/search/38194
1987.142.4;://www.metmuseum.org/art/collection/search/38195
1987.415.1;://www.metmuseum.org/art/collection/search/38196
1995.570.6;://www.metmuseum.org/art/collection/search/38197
1979.6;://www.metmuseum.org/art/collection/search/38198
1991.83.1;://www.metmuseum.org/art/collection/search/38199
1991.83.2;://www.metmuseum.org/art/collection/search/38200
1989.236.1;://www.metmuseum.org/art/collection/search/38201
1993.477.4;://www.metmuseum.org/art/collection/search/38202
1993.477.5;://www.metmuseum.org/art/collection/search/38203
33.50.11;://www.metmuseum.org/art/collection/search/38204
1987.142.293;://www.metmuseum.org/art/collection/search/38205
1987.142.390;://www.metmuseum.org/art/collection/search/38219
29.50;://www.metmuseum.org/art/collection/search/38233
1991.379;://www.metmuseum.org/art/collection/search/38235
1986.502.1;://www.metmuseum.org/art/collection/search/38236
2016.700;://www.metmuseum.org/art/collection/search/38237
28.31;://www.metmuseum.org/art/collection/search/38238
28.105;://www.metmuseum.org/art/collection/search/38239
30.29;://www.metmuseum.org/art/collection/search/38240
33.25;://www.metmuseum.org/art/collection/search/38241
1987.142.323;://www.metmuseum.org/art/collection/search/38242
1987.424.26;://www.metmuseum.org/art/collection/search/38243
1994.77;://www.metmuseum.org/art/collection/search/38244
1985.392.1;://www.metmuseum.org/art/collection/search/38245
1986.306;://www.metmuseum.org/art/collection/search/38247
1983.509.1;://www.metmuseum.org/art/collection/search/38248
1987.425;://www.metmuseum.org/art/collection/search/38249
1989.150;://www.metmuseum.org/art/collection/search/38250
1986.506.15;://www.metmuseum.org/art/collection/search/38251
1984.488;://www.metmuseum.org/art/collection/search/38252
1989.236.4;://www.metmuseum.org/art/collection/search/38253
1987.142.66;://www.metmuseum.org/art/collection/search/38254
1987.142.52;://www.metmuseum.org/art/collection/search/38255
1989.362;://www.metmuseum.org/art/collection/search/38256
1986.317;://www.metmuseum.org/art/collection/search/38257
1983.555.5;://www.metmuseum.org/art/collection/search/38259
1994.488;://www.metmuseum.org/art/collection/search/38260
1986.492;://www.metmuseum.org/art/collection/search/38264
1987.142.389;://www.metmuseum.org/art/collection/search/38288
1982.233;://www.metmuseum.org/art/collection/search/38317
1987.258.1;://www.metmuseum.org/art/collection/search/38323
1985.393.1;://www.metmuseum.org/art/collection/search/38352
64.299;://www.metmuseum.org/art/collection/search/38353
1987.424.29;://www.metmuseum.org/art/collection/search/38354
1987.420.7a–j;://www.metmuseum.org/art/collection/search/38356
1985.398.7;://www.metmuseum.org/art/collection/search/38363
1972.215;://www.metmuseum.org/art/collection/search/38364
1984.491.16;://www.metmuseum.org/art/collection/search/38367
1987.142.382a, b;://www.metmuseum.org/art/collection/search/38368
1987.142.383a, b;://www.metmuseum.org/art/collection/search/38369
1984.491.8;://www.metmuseum.org/art/collection/search/38377
27.186;://www.metmuseum.org/art/collection/search/38379
1972.216;://www.metmuseum.org/art/collection/search/38380
31.82.6;://www.metmuseum.org/art/collection/search/38381
1984.491.9;://www.metmuseum.org/art/collection/search/38382
1984.491.10;://www.metmuseum.org/art/collection/search/38383
1990.15;://www.metmuseum.org/art/collection/search/38384
1987.178;://www.metmuseum.org/art/collection/search/38385
1984.318;://www.metmuseum.org/art/collection/search/38387
1983.556.2;://www.metmuseum.org/art/collection/search/38388
1988.420;://www.metmuseum.org/art/collection/search/38389
1987.424.22;://www.metmuseum.org/art/collection/search/38390
1987.423.1;://www.metmuseum.org/art/collection/search/38391
1987.424.24;://www.metmuseum.org/art/collection/search/38392
28.159.7;://www.metmuseum.org/art/collection/search/38393
1982.471.1;://www.metmuseum.org/art/collection/search/38394
1985.398.1;://www.metmuseum.org/art/collection/search/38395
1985.398.8;://www.metmuseum.org/art/collection/search/38396
1982.463.4;://www.metmuseum.org/art/collection/search/38397
1987.407.3;://www.metmuseum.org/art/collection/search/38398
1984.487.2;://www.metmuseum.org/art/collection/search/38402
1973.336;://www.metmuseum.org/art/collection/search/38403
1986.510;://www.metmuseum.org/art/collection/search/38406
1987.424.27;://www.metmuseum.org/art/collection/search/38407
1987.142.317;://www.metmuseum.org/art/collection/search/38410
20.70;://www.metmuseum.org/art/collection/search/38411
33.50.3;://www.metmuseum.org/art/collection/search/38412
33.50.5;://www.metmuseum.org/art/collection/search/38413
29.11;://www.metmuseum.org/art/collection/search/38414
1987.416.1;://www.metmuseum.org/art/collection/search/38416
33.65.3;://www.metmuseum.org/art/collection/search/38417
33.65.2;://www.metmuseum.org/art/collection/search/38418
1983.553;://www.metmuseum.org/art/collection/search/38420
48.30.1;://www.metmuseum.org/art/collection/search/38422
1987.142.35;://www.metmuseum.org/art/collection/search/38424
1986.506.11;://www.metmuseum.org/art/collection/search/38430
1978.539;://www.metmuseum.org/art/collection/search/38431
1988.395a–c;://www.metmuseum.org/art/collection/search/38435
1993.477.2;://www.metmuseum.org/art/collection/search/38453
1985.402;://www.metmuseum.org/art/collection/search/38463
18.85.4;://www.metmuseum.org/art/collection/search/38465
1986.501.10;://www.metmuseum.org/art/collection/search/38466
1986.238;://www.metmuseum.org/art/collection/search/38467
1988.354;://www.metmuseum.org/art/collection/search/38468
1987.142.90;://www.metmuseum.org/art/collection/search/38470
1990.309;://www.metmuseum.org/art/collection/search/38472
1987.142.39;://www.metmuseum.org/art/collection/search/38486
2000.284.12;://www.metmuseum.org/art/collection/search/38487
2000.284.13;://www.metmuseum.org/art/collection/search/38492
1987.142.54;://www.metmuseum.org/art/collection/search/38493
1987.142.305;://www.metmuseum.org/art/collection/search/38501
1991.455.1;://www.metmuseum.org/art/collection/search/38504
1987.218.12a, b;://www.metmuseum.org/art/collection/search/38509
1991.300;://www.metmuseum.org/art/collection/search/38511
1991.263;://www.metmuseum.org/art/collection/search/38512
1985.85;://www.metmuseum.org/art/collection/search/38514
1991.301;://www.metmuseum.org/art/collection/search/38515
64.102;://www.metmuseum.org/art/collection/search/38516
18.41;://www.metmuseum.org/art/collection/search/38517
1990.281;://www.metmuseum.org/art/collection/search/38518
1987.142.92;://www.metmuseum.org/art/collection/search/38521
1995.569.1;://www.metmuseum.org/art/collection/search/38524
1987.142.318;://www.metmuseum.org/art/collection/search/38526
1991.422;://www.metmuseum.org/art/collection/search/38529
1991.403;://www.metmuseum.org/art/collection/search/38533
1991.423.4;://www.metmuseum.org/art/collection/search/38539
1991.407.2;://www.metmuseum.org/art/collection/search/38542
1991.453.1;://www.metmuseum.org/art/collection/search/38543
62.34.2;://www.metmuseum.org/art/collection/search/38551
62.34.1;://www.metmuseum.org/art/collection/search/38552
28.159.6;://www.metmuseum.org/art/collection/search/38556
1984.491.17;://www.metmuseum.org/art/collection/search/38557
2015.500.4.9;://www.metmuseum.org/art/collection/search/38559
1978.541;://www.metmuseum.org/art/collection/search/38560
1988.392;://www.metmuseum.org/art/collection/search/38563
02.18.59;://www.metmuseum.org/art/collection/search/38570
1995.570.10;://www.metmuseum.org/art/collection/search/38571
1992.131;://www.metmuseum.org/art/collection/search/38574
1992.129;://www.metmuseum.org/art/collection/search/38575
1992.164.1;://www.metmuseum.org/art/collection/search/38576
1992.190;://www.metmuseum.org/art/collection/search/38578
1982.463.3;://www.metmuseum.org/art/collection/search/38579
1992.299;://www.metmuseum.org/art/collection/search/38581
1993.7;://www.metmuseum.org/art/collection/search/38583
1992.316;://www.metmuseum.org/art/collection/search/38589
1993.76.1;://www.metmuseum.org/art/collection/search/38591
1993.76.2;://www.metmuseum.org/art/collection/search/38592
1993.175;://www.metmuseum.org/art/collection/search/38598
1993.192a, b;://www.metmuseum.org/art/collection/search/38599
1993.194;://www.metmuseum.org/art/collection/search/38601
2015.783;://www.metmuseum.org/art/collection/search/38609
1993.371;://www.metmuseum.org/art/collection/search/38612
2009.541;://www.metmuseum.org/art/collection/search/38615
2016.701;://www.metmuseum.org/art/collection/search/38634
1992.6.1–.10;://www.metmuseum.org/art/collection/search/38639
1987.142.366;://www.metmuseum.org/art/collection/search/38642
1987.142.377;://www.metmuseum.org/art/collection/search/38643
1987.142.77;://www.metmuseum.org/art/collection/search/38678
1987.142.78;://www.metmuseum.org/art/collection/search/38679
1987.142.91;://www.metmuseum.org/art/collection/search/38697
1987.142.84;://www.metmuseum.org/art/collection/search/38699
1987.142.89;://www.metmuseum.org/art/collection/search/38703
1987.142.81;://www.metmuseum.org/art/collection/search/38706
1987.142.83;://www.metmuseum.org/art/collection/search/38708
1987.142.210;://www.metmuseum.org/art/collection/search/38710
1987.142.367;://www.metmuseum.org/art/collection/search/38712
20.52.1;://www.metmuseum.org/art/collection/search/38723
20.52.2;://www.metmuseum.org/art/collection/search/38724
27.187;://www.metmuseum.org/art/collection/search/38725
28.26.1;://www.metmuseum.org/art/collection/search/38726
28.26.2;://www.metmuseum.org/art/collection/search/38727
28.97.2;://www.metmuseum.org/art/collection/search/38728
28.147.1;://www.metmuseum.org/art/collection/search/38729
28.147.2;://www.metmuseum.org/art/collection/search/38730
28.159.5;://www.metmuseum.org/art/collection/search/38731
28.159.8;://www.metmuseum.org/art/collection/search/38732
28.159.10;://www.metmuseum.org/art/collection/search/38733
28.159.11;://www.metmuseum.org/art/collection/search/38734
28.159.12;://www.metmuseum.org/art/collection/search/38735
28.159.13;://www.metmuseum.org/art/collection/search/38736
28.159.14;://www.metmuseum.org/art/collection/search/38737
28.162.2;://www.metmuseum.org/art/collection/search/38738
28.159.9;://www.metmuseum.org/art/collection/search/38739
29.68.1;://www.metmuseum.org/art/collection/search/38740
33.50.4;://www.metmuseum.org/art/collection/search/38743
33.50.8;://www.metmuseum.org/art/collection/search/38746
33.50.12;://www.metmuseum.org/art/collection/search/38748
33.50.14;://www.metmuseum.org/art/collection/search/38750
33.50.15;://www.metmuseum.org/art/collection/search/38751
33.50.16;://www.metmuseum.org/art/collection/search/38752
33.50.18;://www.metmuseum.org/art/collection/search/38754
33.50.19;://www.metmuseum.org/art/collection/search/38755
33.50.22;://www.metmuseum.org/art/collection/search/38758
57.51.4;://www.metmuseum.org/art/collection/search/38767
60.123;://www.metmuseum.org/art/collection/search/38768
64.10;://www.metmuseum.org/art/collection/search/38769
67.214;://www.metmuseum.org/art/collection/search/38770
1970.13;://www.metmuseum.org/art/collection/search/38771
1987.142.289;://www.metmuseum.org/art/collection/search/38924
1987.142.316;://www.metmuseum.org/art/collection/search/38925
1987.142.337;://www.metmuseum.org/art/collection/search/38928
1987.142.343;://www.metmuseum.org/art/collection/search/38929
1978.253;://www.metmuseum.org/art/collection/search/38930
1987.142.319;://www.metmuseum.org/art/collection/search/38931
1982.462.3;://www.metmuseum.org/art/collection/search/38932
1979.513;://www.metmuseum.org/art/collection/search/38933
1987.142.346;://www.metmuseum.org/art/collection/search/38934
1987.142.345;://www.metmuseum.org/art/collection/search/38935
1987.142.283;://www.metmuseum.org/art/collection/search/38936
1982.457;://www.metmuseum.org/art/collection/search/38937
1987.142.364;://www.metmuseum.org/art/collection/search/38938
1974.289.6;://www.metmuseum.org/art/collection/search/38939
1987.142.340;://www.metmuseum.org/art/collection/search/38944
1982.220.9;://www.metmuseum.org/art/collection/search/38945
1987.142.207;://www.metmuseum.org/art/collection/search/38946
1979.508;://www.metmuseum.org/art/collection/search/38947
1987.142.276;://www.metmuseum.org/art/collection/search/38964
69.222;://www.metmuseum.org/art/collection/search/38965
1987.142.344;://www.metmuseum.org/art/collection/search/38966
1984.499;://www.metmuseum.org/art/collection/search/38970
1987.218.24;://www.metmuseum.org/art/collection/search/38971
1978.536;://www.metmuseum.org/art/collection/search/38980
1987.218.3;://www.metmuseum.org/art/collection/search/38987
1987.142.144;://www.metmuseum.org/art/collection/search/39085
1987.142.356;://www.metmuseum.org/art/collection/search/39118
1987.142.282;://www.metmuseum.org/art/collection/search/39123
1987.142.338;://www.metmuseum.org/art/collection/search/39124
2015.505;://www.metmuseum.org/art/collection/search/39126
1987.218.4;://www.metmuseum.org/art/collection/search/39128
1987.142.347;://www.metmuseum.org/art/collection/search/39129
1985.398.5;://www.metmuseum.org/art/collection/search/39130
1987.419;://www.metmuseum.org/art/collection/search/39132
1987.142.339;://www.metmuseum.org/art/collection/search/39134
1987.218.2;://www.metmuseum.org/art/collection/search/39142
1987.69;://www.metmuseum.org/art/collection/search/39143
1987.142.348;://www.metmuseum.org/art/collection/search/39153
1975.419;://www.metmuseum.org/art/collection/search/39163
1993.311a, b;://www.metmuseum.org/art/collection/search/39189
2015.500.4.7;://www.metmuseum.org/art/collection/search/39192
2015.500.4.13;://www.metmuseum.org/art/collection/search/39193
2015.500.4.10;://www.metmuseum.org/art/collection/search/39194
1990.121a;://www.metmuseum.org/art/collection/search/39214
1987.142.341;://www.metmuseum.org/art/collection/search/39216
1987.218.18;://www.metmuseum.org/art/collection/search/39223
1987.142.335;://www.metmuseum.org/art/collection/search/39226
1987.142.336;://www.metmuseum.org/art/collection/search/39227
1987.142.324;://www.metmuseum.org/art/collection/search/39228
2000.284.1;://www.metmuseum.org/art/collection/search/39248
2000.284.2;://www.metmuseum.org/art/collection/search/39249
2000.284.3;://www.metmuseum.org/art/collection/search/39250
2000.284.4;://www.metmuseum.org/art/collection/search/39251
2000.284.5;://www.metmuseum.org/art/collection/search/39252
2000.284.6a, b;://www.metmuseum.org/art/collection/search/39253
26.33.2;://www.metmuseum.org/art/collection/search/39256
33.65.8;://www.metmuseum.org/art/collection/search/39257
65.73.1;://www.metmuseum.org/art/collection/search/39263
19.135.24;://www.metmuseum.org/art/collection/search/39264
19.135.26;://www.metmuseum.org/art/collection/search/39265
16.133.1;://www.metmuseum.org/art/collection/search/39317
1981.398.4;://www.metmuseum.org/art/collection/search/39320
1987.142.69;://www.metmuseum.org/art/collection/search/39324
57.51.3;://www.metmuseum.org/art/collection/search/39325
62.265;://www.metmuseum.org/art/collection/search/39326
1982.220.10;://www.metmuseum.org/art/collection/search/39327
1987.80.1;://www.metmuseum.org/art/collection/search/39328
64.251;://www.metmuseum.org/art/collection/search/39329
1987.142.68;://www.metmuseum.org/art/collection/search/39330
1982.220.8;://www.metmuseum.org/art/collection/search/39331
2015.500.4.11;://www.metmuseum.org/art/collection/search/39332
1982.471.2;://www.metmuseum.org/art/collection/search/39333
1987.142.67;://www.metmuseum.org/art/collection/search/39335
1985.26;://www.metmuseum.org/art/collection/search/39336
1984.409.2;://www.metmuseum.org/art/collection/search/39339
1983.555.4;://www.metmuseum.org/art/collection/search/39340
2015.500.4.5;://www.metmuseum.org/art/collection/search/39341
2015.500.4.6;://www.metmuseum.org/art/collection/search/39342
2015.500.4.8;://www.metmuseum.org/art/collection/search/39344
1970.297;://www.metmuseum.org/art/collection/search/39345
1986.497.2;://www.metmuseum.org/art/collection/search/39374
1986.497.5;://www.metmuseum.org/art/collection/search/39375
1986.497.6;://www.metmuseum.org/art/collection/search/39376
1986.497.7;://www.metmuseum.org/art/collection/search/39377
62.113;://www.metmuseum.org/art/collection/search/39382
1986.497.3;://www.metmuseum.org/art/collection/search/39384
1990.100;://www.metmuseum.org/art/collection/search/39388
1987.142.325a, b;://www.metmuseum.org/art/collection/search/39390
1983.554.1;://www.metmuseum.org/art/collection/search/39391
1986.497.4;://www.metmuseum.org/art/collection/search/39402
1986.497.1;://www.metmuseum.org/art/collection/search/39404
1990.319.1;://www.metmuseum.org/art/collection/search/39405
1990.319.2;://www.metmuseum.org/art/collection/search/39406
1991.32.2;://www.metmuseum.org/art/collection/search/39408
1991.32.3;://www.metmuseum.org/art/collection/search/39409
1982.220.11;://www.metmuseum.org/art/collection/search/39413
1992.124.2;://www.metmuseum.org/art/collection/search/39424
1992.124.1;://www.metmuseum.org/art/collection/search/39425
1994.28.2;://www.metmuseum.org/art/collection/search/39431
2000.284.37;://www.metmuseum.org/art/collection/search/39432
2015.500.4.15;://www.metmuseum.org/art/collection/search/39434
1983.495;://www.metmuseum.org/art/collection/search/39436
1995.423;://www.metmuseum.org/art/collection/search/39438
91.1.610;://www.metmuseum.org/art/collection/search/39441
10.100.186a, b;://www.metmuseum.org/art/collection/search/39445
67.55.114a, b;://www.metmuseum.org/art/collection/search/39447
67.55.113a–c;://www.metmuseum.org/art/collection/search/39448
19.135.25;://www.metmuseum.org/art/collection/search/39449
19.135.27;://www.metmuseum.org/art/collection/search/39450
1997.138;://www.metmuseum.org/art/collection/search/39489
1997.133;://www.metmuseum.org/art/collection/search/39490
1997.132a–c;://www.metmuseum.org/art/collection/search/39492
1996.465;://www.metmuseum.org/art/collection/search/39600
1996.474;://www.metmuseum.org/art/collection/search/39607
1996.475;://www.metmuseum.org/art/collection/search/39608
1997.359;://www.metmuseum.org/art/collection/search/39651
1981.398.3;://www.metmuseum.org/art/collection/search/39676
1997.390;://www.metmuseum.org/art/collection/search/39718
1977.187.38;://www.metmuseum.org/art/collection/search/39782
